Size,Difficulty,FunctionCalls,Time,Memory
5,Pretty easy,6752,0.270064115524292,0
5,Super easy,92959,4.506141424179077,0
5,Super easy,44023,1.699326753616333,0
5,Pretty easy,44158,1.7264690399169922,0
5,Hard,87713,3.62397837638855,0
5,Super easy,32598,1.4624857902526855,0
5,Super easy,6771,0.2853081226348877,0
5,Easy,63636,2.6264519691467285,0
5,Pretty easy,96995,3.87868595123291,0
5,Pretty easy,87709,3.7763423919677734,0
5,Pretty easy,133044,5.509215593338013,0
5,Easy,44146,1.9488804340362549,0
5,Super easy,96948,3.9072017669677734,0
5,Pretty easy,134931,5.748422622680664,0
5,Pretty easy,39864,1.5927770137786865,0
5,Pretty easy,70434,3.1971242427825928,0
5,Super easy,97187,4.200383424758911,0
5,Hard,118711,5.032506465911865,0
5,Hard,103732,4.1444337368011475,0
5,Easy,32691,1.988823652267456,0
5,Pretty easy,71430,2.9418702125549316,0
5,Super easy,31545,1.222590684890747,0
5,Super easy,107378,4.894109487533569,0
5,Pretty easy,6206,0.2538611888885498,0
5,Easy,64121,2.7898707389831543,0
5,Hard,82227,3.3792243003845215,0
5,Hard,44013,1.7232367992401123,0
5,Super easy,24165,0.9266879558563232,0
5,Pretty easy,5528,0.21667909622192383,0
5,Easy,31644,1.2593982219696045,0
5,Super easy,30377,1.2406561374664307,0
5,Pretty easy,33229,1.3696601390838623,0
5,Pretty easy,27690,1.2409965991973877,0
5,Hard,12966,0.5260047912597656,0
5,Pretty easy,74558,3.1634159088134766,0
5,Super easy,70083,3.0361170768737793,0
5,Super easy,23948,1.0809814929962158,0
5,Pretty easy,139247,5.491088151931763,0
5,Pretty easy,31545,1.3052096366882324,0
5,Super easy,96493,3.853139877319336,0
5,Super easy,6503,0.2554137706756592,0
5,Pretty easy,92598,3.8442583084106445,0
5,Pretty easy,6154,0.24343419075012207,0
5,Easy,5828,0.25408077239990234,0
5,Super easy,103358,4.002206087112427,0
5,Pretty easy,71672,2.813934564590454,0
5,Super easy,86383,3.3460230827331543,0
5,Pretty easy,103028,4.632586240768433,0
5,Super easy,35640,1.3680284023284912,0
5,Easy,103534,4.153043746948242,0
5,Pretty easy,88063,3.6805806159973145,0
5,Super easy,153148,6.204394102096558,0
5,Super easy,118498,4.865664482116699,0
5,Pretty easy,30463,1.2318904399871826,0
5,Super easy,138642,5.759206533432007,0
5,Pretty easy,107315,4.45966649055481,0
5,Super easy,134151,5.2446019649505615,0
5,Super easy,15260,0.6181533336639404,0
5,Super easy,71436,3.0903208255767822,0
5,Very Hard,72058,2.8533670902252197,0
5,Hard,13025,0.5111198425292969,0
5,Super easy,30390,1.1876757144927979,0
5,Pretty easy,103488,4.0584423542022705,0
5,Super easy,24177,1.0059566497802734,0
5,Super easy,15452,0.6025087833404541,0
5,Pretty easy,13322,0.5831542015075684,0
5,Super easy,96865,4.7133705615997314,0
5,Super easy,63026,2.6647231578826904,0
5,Easy,137280,6.201456546783447,0
5,Easy,92950,4.060885906219482,0
5,Super easy,153105,7.0168352127075195,0
5,Pretty easy,20826,1.060326099395752,0
5,Super easy,13723,0.752058744430542,0
5,Super easy,72429,3.432894706726074,0
5,Super easy,93067,4.365333795547485,0
5,Pretty easy,87260,3.945697784423828,0
5,Pretty easy,120427,5.388704061508179,0
5,Super easy,23964,1.047260046005249,0
5,Super easy,134125,5.280479192733765,0
5,Super easy,70989,2.838592767715454,0
5,Super easy,44023,1.7333431243896484,0
5,Pretty easy,32086,1.2791056632995605,0
5,Pretty easy,33157,1.2854247093200684,0
5,Hard,6169,0.24841856956481934,0
5,Super easy,72501,3.0101795196533203,0
5,Pretty easy,96863,3.8549211025238037,0
5,Super easy,74044,3.02120041847229,0
5,Hard,35328,1.4437694549560547,0
5,Super easy,134888,6.05796217918396,0
5,Pretty easy,96595,4.4024951457977295,0
5,Super easy,15024,0.7764482498168945,0
5,Super easy,71452,2.8808181285858154,0
5,Super easy,118498,4.992759943008423,0
5,Super easy,32620,1.325681447982788,0
5,Super easy,13044,0.5132384300231934,0
5,Super easy,137319,5.974985122680664,0
5,Super easy,134178,6.073452949523926,0
5,Super easy,147015,6.748118877410889,0
5,Super easy,33328,1.337475061416626,0
5,Super easy,23582,0.9254202842712402,0
5,Super easy,71780,3.3292596340179443,0
5,Hard,35273,1.5960772037506104,0
5,Hard,35319,1.6550984382629395,0
5,Super easy,121287,5.734996557235718,0
5,Super easy,71452,3.302494525909424,0
5,Super easy,103690,5.118185520172119,0
5,Pretty easy,13435,0.6569874286651611,0
5,Pretty easy,33469,1.4256904125213623,0
5,Super easy,154889,7.363076448440552,0
5,Super easy,82227,3.238234281539917,0
5,Super easy,21019,0.8139722347259521,0
5,Medium,70777,2.8745806217193604,0
5,Pretty easy,137724,5.7424986362457275,0
5,Super easy,39578,1.631335735321045,0
5,Easy,139142,5.774503707885742,0
5,Pretty easy,97163,4.132995128631592,0
5,Pretty easy,73283,2.8977229595184326,0
5,Super easy,23374,1.1575736999511719,0
5,Pretty easy,32141,1.274271011352539,0
5,Easy,134931,5.570003032684326,0
5,Hard,92724,3.8183393478393555,0
5,Pretty easy,72058,2.8675296306610107,0
5,Super easy,13054,0.5963947772979736,0
5,Pretty easy,13817,0.5566368103027344,0
5,Super easy,23225,0.9368181228637695,0
5,Super easy,69643,2.6924474239349365,0
5,Super easy,124155,4.9350974559783936,0
5,Pretty easy,70211,2.941500663757324,0
5,Pretty easy,21209,0.8510348796844482,0
5,Pretty easy,6169,0.3258485794067383,0
5,Super easy,47274,2.0608913898468018,0
5,Super easy,149245,6.369344234466553,0
5,Super easy,44013,1.7825050354003906,0
5,Easy,44021,2.034801483154297,0
5,Pretty easy,14717,0.6851615905761719,0
5,Super easy,39711,1.608884572982788,0
5,Super easy,87618,3.4017486572265625,0
5,Super easy,24720,1.0393340587615967,0
5,Pretty easy,72523,2.820255994796753,0
5,Pretty easy,92759,3.6556923389434814,0
5,Pretty easy,107371,4.312792062759399,0
5,Pretty easy,35204,1.3876197338104248,0
5,Super easy,92789,4.511106729507446,0
5,Pretty easy,153426,6.413546085357666,0
5,Super easy,62883,2.488452911376953,0
5,Pretty easy,82658,3.2945334911346436,0
5,Super easy,44102,1.7387373447418213,0
5,Super easy,96863,4.152043581008911,0
5,Super easy,30410,1.1757285594940186,0
5,Super easy,64299,2.4797799587249756,0
5,Super easy,108538,5.20935845375061,0
5,Super easy,82266,3.5995142459869385,0
5,Pretty easy,97161,4.708352088928223,0
5,Super easy,73984,2.8803563117980957,0
5,Pretty easy,124149,5.31334376335144,0
5,Pretty easy,93270,3.6552886962890625,0
5,Super easy,85791,3.3299176692962646,0
5,Super easy,87122,3.6637067794799805,0
5,Super easy,24142,0.9926726818084717,0
5,Pretty easy,5528,0.21954846382141113,0
5,Hard,64215,2.6134753227233887,0
5,Easy,72161,2.9686388969421387,0
5,Super easy,86370,3.634734869003296,0
5,Super easy,21430,0.9889774322509766,0
5,Medium,102263,5.264843940734863,0
5,Hard,85450,3.497676372528076,0
5,Super easy,44009,1.7094643115997314,0
5,Super easy,133205,6.034413576126099,0
5,Super easy,96880,3.998440980911255,0
5,Pretty easy,21347,1.0368523597717285,0
5,Pretty easy,27533,1.8362767696380615,0
5,Pretty easy,64110,3.142821788787842,0
5,Easy,15020,0.5980010032653809,0
5,Super easy,23329,1.4158306121826172,0
5,Super easy,118719,4.969985723495483,0
5,Pretty easy,35328,1.4475195407867432,0
5,Super easy,26725,1.076653003692627,0
5,Pretty easy,103766,4.196414470672607,0
5,Easy,6187,0.24721646308898926,0
5,Pretty easy,92779,4.107810020446777,0
5,Pretty easy,33217,1.618668794631958,0
5,Easy,62737,2.5351033210754395,0
5,Easy,15157,0.5889973640441895,0
5,Easy,15060,0.653378963470459,0
5,Super easy,148737,6.276031255722046,0
5,Super easy,12785,0.5192151069641113,0
5,Hard,139161,5.4757466316223145,0
5,Super easy,72161,2.7551827430725098,0
5,Pretty easy,31926,1.569676160812378,0
5,Hard,153686,6.4547388553619385,0
5,Super easy,121090,5.690374851226807,0
5,Super easy,123617,5.4993226528167725,0
5,Pretty easy,154677,6.466379880905151,0
5,Easy,120788,5.221192359924316,0
5,Super easy,134541,6.18315577507019,0
5,Pretty easy,6763,0.3582601547241211,0
5,Pretty easy,32784,1.365694522857666,0
5,Super easy,133242,5.96362829208374,0
5,Super easy,15204,0.6033663749694824,0
5,Pretty easy,32679,1.3753957748413086,0
5,Super easy,133197,5.3414788246154785,0
5,Pretty easy,123986,5.010405540466309,0
5,Super easy,62737,2.4741153717041016,0
5,Hard,96544,4.276442527770996,0
5,Pretty easy,62758,3.3947043418884277,0
5,Super easy,133107,5.52319073677063,0
5,Super easy,63071,2.49910044670105,0
5,Pretty easy,6235,0.31075453758239746,0
5,Super easy,138652,5.7244486808776855,0
5,Super easy,62735,2.4701550006866455,0
5,Super easy,15241,0.5915379524230957,0
5,Pretty easy,134190,5.654625415802002,0
5,Medium,14266,0.5670602321624756,0
5,Pretty easy,73170,2.9139983654022217,0
5,Medium,33310,1.3165004253387451,0
5,Super easy,46723,1.976247787475586,0
5,Super easy,35222,1.412076711654663,0
5,Super easy,124136,5.729626893997192,0
5,Pretty easy,87311,3.4364261627197266,0
5,Medium,24766,1.1286749839782715,0
5,Pretty easy,87721,3.9976260662078857,0
5,Super easy,137322,5.942686080932617,0
5,Super easy,23828,1.3027620315551758,0
5,Pretty easy,15111,0.8585703372955322,0
5,Super easy,21108,1.344714879989624,0
5,Super easy,82692,3.7932162284851074,0
5,Super easy,85772,3.356243133544922,0
5,Pretty easy,23964,0.9683654308319092,0
5,Super easy,93283,3.833314895629883,0
5,Hard,137345,5.583676338195801,0
5,Easy,7151,0.30344676971435547,0
5,Super easy,83104,3.2574048042297363,0
5,Super easy,41376,1.6529021263122559,0
5,Super easy,35319,1.3698170185089111,0
5,Super easy,5740,0.33525991439819336,0
5,Pretty easy,83033,3.710467576980591,0
5,Super easy,138383,5.5625996589660645,0
5,Super easy,70362,2.901625871658325,0
5,Super easy,23468,0.9460504055023193,0
5,Super easy,102275,4.123576879501343,0
5,Pretty easy,33217,1.327080249786377,0
5,Pretty easy,92598,3.602830410003662,0
5,Super easy,13435,0.5465643405914307,0
5,Pretty easy,93544,4.201661825180054,0
5,Pretty easy,12966,0.80995774269104,0
5,Hard,27515,1.258728265762329,0
5,Pretty easy,63055,2.6452207565307617,0
5,Super easy,133177,6.342928647994995,0
5,Pretty easy,71491,3.4739630222320557,0
5,Super easy,93110,4.092293739318848,0
5,Hard,41006,1.6951329708099365,0
5,Super easy,108193,4.422258615493774,0
5,Super easy,15020,0.6144158840179443,0
5,Super easy,72928,2.9301366806030273,0
5,Medium,69643,2.9791245460510254,0
5,Pretty easy,85318,3.55192232131958,0
5,Super easy,72058,2.8943915367126465,0
5,Super easy,123500,4.903114557266235,0
5,Easy,6344,0.25339627265930176,0
5,Super easy,121166,5.206968545913696,0
5,Super easy,12746,0.7157394886016846,0
5,Pretty easy,12746,0.6939976215362549,0
5,Pretty easy,14824,0.8521559238433838,0
5,Super easy,32679,1.3366296291351318,0
5,Super easy,6187,0.2588210105895996,0
5,Pretty easy,85223,3.6954569816589355,0
5,Pretty easy,6225,0.2533431053161621,0
5,Super easy,97376,4.232336044311523,0
5,Super easy,69494,2.8261072635650635,0
5,Hard,85327,3.765472173690796,0
5,Super easy,33291,1.2865712642669678,0
5,Medium,118711,5.120285987854004,0
5,Super easy,70211,2.7260191440582275,0
5,Pretty easy,108442,4.267286777496338,0
5,Pretty easy,69461,2.7314419746398926,0
5,Pretty easy,138518,5.533632755279541,0
5,Hard,39738,1.6145904064178467,0
5,Pretty easy,44146,1.7543225288391113,0
5,Pretty easy,6375,0.2567317485809326,0
5,Super easy,5632,0.25371575355529785,0
5,Super easy,62752,2.7475874423980713,0
5,Super easy,35219,1.4501237869262695,0
5,Pretty easy,133199,5.25238037109375,0
5,Pretty easy,33310,1.2878906726837158,0
5,Easy,121327,5.439842939376831,0
5,Medium,32084,1.281195878982544,0
5,Super easy,93498,4.212086915969849,0
5,Super easy,134125,5.3617565631866455,0
5,Super easy,33740,1.2933626174926758,0
5,Super easy,20886,0.8207070827484131,0
5,Super easy,118772,5.085509777069092,0
5,Pretty easy,137685,5.498943567276001,0
5,Super easy,97140,4.165344715118408,0
5,Super easy,96940,4.5874011516571045,0
5,Pretty easy,71750,3.6627566814422607,0
5,Pretty easy,12773,0.7941505908966064,0
5,Super easy,35219,1.8077070713043213,0
5,Super easy,71780,2.7571117877960205,0
5,Super easy,93110,3.978013515472412,0
5,Super easy,21168,0.8152148723602295,0
5,Super easy,149321,6.028329849243164,0
5,Super easy,23374,0.9268877506256104,0
5,Super easy,69557,2.7205138206481934,0
5,Pretty easy,32964,1.3296589851379395,0
5,Pretty easy,39711,1.608325481414795,0
5,Super easy,34833,1.4117107391357422,0
5,Super easy,15287,0.6425862312316895,0
5,Super easy,93139,3.8686885833740234,0
5,Super easy,123484,6.057846546173096,0
5,Pretty easy,33256,1.4500327110290527,0
5,Pretty easy,30463,1.5822868347167969,0
5,Pretty easy,6860,0.26476550102233887,0
5,Pretty easy,6154,0.3442671298980713,0
5,Pretty easy,39600,1.6537322998046875,0
5,Pretty easy,39805,1.7493393421173096,0
5,Super easy,96493,3.7348594665527344,0
5,Pretty easy,132780,5.848809480667114,0
5,Pretty easy,62758,2.486708402633667,0
5,Pretty easy,39738,1.9108574390411377,0
5,Pretty easy,6191,0.23374128341674805,0
5,Pretty easy,73193,2.871256113052368,0
5,Hard,70799,2.7793233394622803,0
5,Pretty easy,70083,2.698826313018799,0
5,Pretty easy,74716,2.978700876235962,0
5,Pretty easy,21688,0.95206618309021,0
5,Pretty easy,82686,3.387939929962158,0
5,Pretty easy,138383,6.4167070388793945,0
5,Pretty easy,108768,4.2003912925720215,0
5,Easy,63055,2.476710319519043,0
5,Hard,33578,1.3588430881500244,0
5,Medium,31545,1.2425637245178223,0
5,Super easy,97313,4.365510702133179,0
5,Pretty easy,74168,3.1400210857391357,0
5,Easy,74729,2.9641668796539307,0
5,Super easy,39786,1.6187386512756348,0
5,Pretty easy,120439,4.743644952774048,0
5,Super easy,63609,2.478955030441284,0
5,Pretty easy,69545,3.198251724243164,0
5,Super easy,71786,3.471407651901245,0
5,Super easy,85805,3.400423288345337,0
5,Super easy,133122,5.332061052322388,0
5,Pretty easy,153105,6.059479475021362,0
5,Pretty easy,134134,5.599917888641357,0
5,Easy,21383,0.898773193359375,0
5,Super easy,34625,1.3721075057983398,0
5,Pretty easy,134568,6.394060850143433,0
5,Super easy,13461,0.539423942565918,0
5,Hard,138490,5.954710245132446,0
5,Super easy,24148,0.9902665615081787,0
5,Pretty easy,148773,5.975610733032227,0
5,Pretty easy,6227,0.24801993370056152,0
5,Hard,6936,0.34317922592163086,0
5,Super easy,87858,4.238174676895142,0
5,Super easy,15024,0.5750689506530762,0
5,Super easy,34597,1.8676495552062988,0
5,Super easy,43525,2.3079147338867188,0
5,Super easy,71672,2.8369643688201904,0
5,Pretty easy,147133,7.723448753356934,0
5,Super easy,27671,1.2827231884002686,0
5,Hard,108307,5.276081800460815,0
5,Pretty easy,147140,5.884458065032959,0
5,Super easy,26909,1.0601561069488525,0
5,Pretty easy,5632,0.2187948226928711,0
5,Pretty easy,23276,0.9257626533508301,0
5,Pretty easy,47307,1.9006190299987793,0
5,Super easy,30424,1.2372422218322754,0
5,Super easy,71452,2.8725569248199463,0
5,Super easy,23913,0.9089069366455078,0
5,Medium,85221,3.479090452194214,0
5,Pretty easy,71479,3.0499489307403564,0
5,Super easy,46809,1.875398874282837,0
5,Pretty easy,132815,5.300317764282227,0
5,Super easy,93428,3.7438201904296875,0
5,Pretty easy,21326,0.9195783138275146,0
5,Pretty easy,118880,4.627707004547119,0
5,Super easy,20958,0.9630579948425293,0
5,Super easy,24338,0.9834339618682861,0
5,Super easy,118490,4.859657049179077,0
5,Super easy,39600,1.560450553894043,0
5,Medium,92779,3.8473503589630127,0
5,Super easy,93110,3.726757049560547,0
5,Super easy,32804,1.5975673198699951,0
5,Pretty easy,35319,1.5784366130828857,0
5,Super easy,15386,0.7945752143859863,0
5,Easy,88300,3.4651095867156982,0
5,Pretty easy,134541,5.210780143737793,0
5,Pretty easy,30532,1.1817126274108887,0
5,Super easy,72158,2.808347463607788,0
5,Medium,15702,0.6706769466400146,0
5,Medium,153083,6.625059366226196,0
5,Pretty easy,93110,3.856919527053833,0
5,Super easy,72158,3.3129560947418213,0
5,Pretty easy,71452,2.939850330352783,0
5,Super easy,23948,1.0713369846343994,0
5,Pretty easy,6358,0.2617626190185547,0
5,Super easy,43611,1.8829126358032227,0
5,Super easy,148759,6.0460357666015625,0
5,Pretty easy,70097,2.7757697105407715,0
5,Pretty easy,72141,2.8127593994140625,0
5,Pretty easy,34597,1.3678054809570312,0
5,Super easy,69803,2.7650723457336426,0
5,Super easy,69557,2.8717093467712402,0
5,Pretty easy,13461,0.5150456428527832,0
5,Super easy,154377,6.97517728805542,0
5,Super easy,6385,0.2650618553161621,0
5,Super easy,13505,0.5654861927032471,0
5,Pretty easy,23978,0.9189302921295166,0
5,Super easy,5793,0.23406052589416504,0
5,Super easy,103633,4.130664587020874,0
5,Super easy,108440,4.502993822097778,0
5,Super easy,118745,5.675922870635986,0
5,Super easy,102508,4.477258682250977,0
5,Hard,47905,1.9879751205444336,0
5,Super easy,26880,1.0948565006256104,0
5,Hard,27552,1.0997133255004883,0
5,Pretty easy,13071,0.5230977535247803,0
5,Super easy,97140,3.9851887226104736,0
5,Pretty easy,134446,6.057607650756836,0
5,Super easy,118415,5.2081873416900635,0
5,Hard,137372,5.342192649841309,0
5,Super easy,149523,7.431062459945679,0
5,Super easy,108617,4.327346086502075,0
5,Pretty easy,154416,7.263155937194824,0
5,Super easy,102580,4.3378918170928955,0
5,Pretty easy,134529,5.497675180435181,0
5,Super easy,5394,0.2098979949951172,0
5,Super easy,35328,1.3710532188415527,0
5,Medium,32620,1.5884099006652832,0
5,Super easy,13054,0.5053668022155762,0
5,Super easy,32653,1.2426261901855469,0
5,Super easy,23964,0.9899144172668457,0
5,Hard,47872,2.047703981399536,0
5,Super easy,41006,1.766890287399292,0
5,Easy,33372,1.2985782623291016,0
5,Super easy,134895,5.575758218765259,0
5,Pretty easy,62752,2.630207061767578,0
5,Super easy,72061,2.874593496322632,0
5,Hard,96850,4.4370276927948,0
5,Pretty easy,43623,1.7837977409362793,0
5,Pretty easy,71452,2.7948460578918457,0
5,Pretty easy,63290,2.4972591400146484,0
5,Super easy,96995,4.5237884521484375,0
5,Super easy,33153,1.2770898342132568,0
5,Super easy,132843,6.178351163864136,0
5,Super easy,33217,1.2885711193084717,0
5,Pretty easy,64509,2.508226156234741,0
5,Pretty easy,23366,1.0531346797943115,0
5,Pretty easy,118492,4.610854625701904,0
5,Super easy,93071,3.8596794605255127,0
5,Super easy,33700,1.3385343551635742,0
5,Pretty easy,23913,0.9967629909515381,0
5,Super easy,20789,0.8187613487243652,0
5,Super easy,15937,0.6434628963470459,0
5,Pretty easy,93503,3.653348207473755,0
5,Super easy,134570,5.246105670928955,0
5,Super easy,107298,4.223902225494385,0
